"Date","Booming tweet ID","Booming user ID","Booming user name","Boomed tweet ID","Boomed user ID","Boomed user name"
"2018-08-09T17:42:53.000Z","1027611185149956096","56284759","luciamoncada","1027584429185622019","295969635","PatyMoncadaM"
