"Date","Booming tweet ID","Booming user ID","Booming user name","Boomed tweet ID","Boomed user ID","Boomed user name"
"2019-12-19T23:59:54.000Z","1207812836031942656","332942727","JohnSpacedow","1207809510481395712","90741929","Astro_Anthony"
"2019-12-19T23:59:42.000Z","1207812785343623171","2468040842","Iamlubura","1207803016004489216","1924202497","StegmanMatt"
"2019-12-19T23:59:39.000Z","1207812769904496648","1090756687722696704","ChrisCS77001339","1207790474280476673","29858729","JuliaKloeckner"
"2019-12-19T23:59:37.000Z","1207812763462111232","956253107540938752","Nazzzzaa","1207372196139667457","746796937295323137","CrypticNoOne"
"2019-12-19T23:59:36.000Z","1207812759993274368","735602648750006272","gawtsvn_","1207812730138185729","735602648750006272","gawtsvn_"
"2019-12-19T23:59:16.000Z","1207812675675336704","1011361467382272002","flusteredtozier","1207508280207011841","25073877","realDonaldTrump"
"2019-12-19T23:59:04.000Z","1207812623158394885","4210168139","BenHorner7","1207798428811567105","373683618","PnPCBC"
"2019-12-19T23:58:56.000Z","1207812591369756672","310178081","ParaLogicRealm","1207812032118038528","927705228","Raybrown1959Ray"
"2019-12-19T23:58:54.000Z","1207812584767991809","630687532","luisox773","1207810465054777345","1092566360771739654","BearsFanatico94"
"2019-12-19T23:58:47.000Z","1207812554946424832","4740909254","MysticGodly","1207789015379914753","1088883839861248000","_Breezyfn"
"2019-12-19T23:58:25.000Z","1207812462072025088","3437509035","BarleyBithers","1207809509940445184","1026564479939747840","JacksonTheEpic2"
"2019-12-19T23:58:22.000Z","1207812447026835456","700353757","QuinnRaccoon","1207646162813100033","62513246","jk_rowling"
"2019-12-19T23:58:08.000Z","1207812389610983424","1189424862982332417","JohsonBoris","1207546920316456960","2284630575","17thCard"
"2019-12-19T23:58:01.000Z","1207812361568104450","880648673243406339","Soundi_munhito","1207806768698535936","1349460828","KomiDesuu"
"2019-12-19T23:57:55.000Z","1207812335601143808","378905477","AndyChoy570","1207702296185970688","1053356151121854464","DeerLiquor"
"2019-12-19T23:57:40.000Z","1207812273303162880","2939178346","bayleexpadgett","1207744450514030598","559979711","mrgreen3877"
"2019-12-19T23:57:10.000Z","1207812148396797953","1066083730282958848","CianMoore12","1207810132853317632","3380271472","thehumanxp"
"2019-12-19T23:57:06.000Z","1207812130533195778","1192884678858022913","yoongitoonies","1207654525215150081","25073877","realDonaldTrump"
"2019-12-19T23:56:58.000Z","1207812096467050504","2621470796","The_Lil_H","1207810104432697345","1096504846239367168","PalSodas"
"2019-12-19T23:56:57.000Z","1207812092637696001","1078320574164799493","SaucyGod03","1207811911347265542","135541985","robmtaub"
"2019-12-19T23:56:55.000Z","1207812082311131136","2315863266","dannycaro10","1207803998301876224","711255163","GalenGibson_"
"2019-12-19T23:56:49.000Z","1207812056872820736","75454867","leopco1","1207806448354369537","2752763727","samuelmelo79"
"2019-12-19T23:56:45.000Z","1207812043312705536","1084126364259758080","_savydigital_","1207811760092327936","1174800547163123714","SHlVERZ"
"2019-12-19T23:56:44.000Z","1207812035804901376","1070356646730366976","TremendoEnfermo","1204220740159102976","4643223635","Angelinanicol36"
"2019-12-19T23:56:05.000Z","1207811874202562561","2225815649","Evanssz22","1207490029913817088","1152334255630028800","urelovelyy"
"2019-12-19T23:55:54.000Z","1207811829155516416","1015512721809260544","Fucklif50169134","1207499241779875841","890669816536850432","ChelleStump"
"2019-12-19T23:55:52.000Z","1207811817617207298","1157757476391051264","EthanSSlade","1207811640588197890","1143529997518417922","Abelswifu"
"2019-12-19T23:55:47.000Z","1207811800617623552","1086405402617671680","cow_sweeney","1207804799862759424","1144527323988783104","nic47335769"
"2019-12-19T23:55:21.000Z","1207811688155758592","1963698757","Pete_Ankrom","1207809229580652544","2840693556","cback10"
"2019-12-19T23:55:10.000Z","1207811645340356609","2225815649","Evanssz22","1207427785754632198","3221104453","basicspice"
"2019-12-19T23:55:08.000Z","1207811636838510592","38349114","steveglatt","1207767604150112278","16477702","syracusedotcom"
"2019-12-19T23:55:00.000Z","1207811600150913025","916870959000367104","rubiuslight","1207811487470964738","1623198919","brayanbernejo"
"2019-12-19T23:54:54.000Z","1207811577145122816","634239945","MirandaScharf","1207646162813100033","62513246","jk_rowling"
"2019-12-19T23:54:40.000Z","1207811518714302464","591558261","THADDCOOK","1207646162813100033","62513246","jk_rowling"
"2019-12-19T23:54:26.000Z","1207811459671040001","1126236682133569536","dykevandyke_","1207646162813100033","62513246","jk_rowling"
"2019-12-19T23:54:24.000Z","1207811448832974854","1016978989666242560","BennyHyena","1207490752697249793","26520948","ARmastrangelo"
"2019-12-19T23:54:21.000Z","1207811436556300288","1103717445305548801","horst_young","1206243214182748160","1101354170","ZDFheute"
"2019-12-19T23:54:18.000Z","1207811426720440320","929800568033501185","subtlesinner","1207665067820347393","127337927","QuiltnDraw"
"2019-12-19T23:54:04.000Z","1207811367190908928","731860301641981954","BloodyPastelsCo","1207472986745384966","861761372899745793","bradmondonyc"
"2019-12-19T23:53:56.000Z","1207811332038430720","19907949","tholzerman","1207809731689144322","694966080683515904","FawnnLebowitz"
"2019-12-19T23:53:31.000Z","1207811229747679233","1207327237739089920","la_ambiance","1207783558754045952","1141059180129935360","FamilleHalal"
"2019-12-19T23:53:18.000Z","1207811171954372608","268523056","MrSurfvivor","1207807426700820481","56562803","PeterSchiff"
"2019-12-19T23:53:00.000Z","1207811096276537344","457505226","skepsiis","1206332741605740545","1068265334560370689","TCiceronis"
"2019-12-19T23:52:37.000Z","1207811001925689344","1190575408539930624","RatboyThe","1207805004687593472","1196987812039610368","CeoAutism"
"2019-12-19T23:52:08.000Z","1207810878265024512","946829804439068672","mcrlikephantoms","1207810662237388800","1186110395888689152","ASingularPlum"
"2019-12-19T23:52:04.000Z","1207810863094226944","973226890524876800","PaperBoat2001","1207756841473728513","14429638","joethegran"
"2019-12-19T23:52:03.000Z","1207810857398415362","998739272550273025","chogikaibaek","1207664621336825856","25073877","realDonaldTrump"
"2019-12-19T23:51:54.000Z","1207810820173914112","1091531520127451136","DarkAssassin002","1207508280207011841","25073877","realDonaldTrump"
