"Date","Booming tweet ID","Booming user ID","Booming user name","Boomed tweet ID","Boomed user ID","Boomed user name"
"2019-10-08T23:59:09.000Z","1181720719765524480","371182802","hyroglitch","1181333665999200258","759251","CNN"
"2019-10-08T23:58:45.000Z","1181720620121243648","1097773883543904256","bunnykgs","1181696852887916544","1127927571797106688","dietdoyoung"
"2019-10-08T23:52:35.000Z","1181719067528445952","1015693842392248323","Sabanayyy","1181718813991227392","1069431330356772865","ratoazana"
"2019-10-08T23:38:16.000Z","1181715462465314816","4851678675","myourenz","1181714755989508096","2341378367","panininef"
"2019-10-08T23:36:46.000Z","1181715088128036864","881596669288120321","cassidyjuIie","1181714112113455104","87826235","Aldo199"
"2019-10-08T23:34:24.000Z","1181714490523574273","485225318","ASneakyFish","1181652466057830400","834238368540217345","A_Dallas_Girl"
"2019-10-08T23:31:18.000Z","1181713712371130368","1162026361969618951","IRLFeferiPeixes","1181711852570464256","1140145422112944130","strxderz"
"2019-10-08T23:30:12.000Z","1181713433516855297","1049556903884279808","lobotomizedRat","1181713345075769344","1152798097325600768","eddiesfeet"
"2019-10-08T23:28:02.000Z","1181712890820268033","1078426334236499971","Epic_Gamer_Time","1181636476510990336","1078347888","donekaput"
"2019-10-08T23:27:16.000Z","1181712696829501441","774108156947333120","Billie0015","1181711579919704066","1152798097325600768","eddiesfeet"
"2019-10-08T23:26:16.000Z","1181712444592406528","1177047393507954689","Neonshrimptime","1181711579919704066","1152798097325600768","eddiesfeet"
"2019-10-08T23:26:14.000Z","1181712437860548608","1053368101843152898","shrimparaki","1181711579919704066","1152798097325600768","eddiesfeet"
"2019-10-08T23:25:43.000Z","1181712304355848193","959277525959454723","jadeEnthusiast","1181712228203954176","1152798097325600768","eddiesfeet"
"2019-10-08T23:25:24.000Z","1181712226345979904","1034853274208399365","legofeels","1181711579919704066","1152798097325600768","eddiesfeet"
"2019-10-08T23:24:40.000Z","1181712042199261184","1180695947598278656","ChatianAlt2","1181711885990678529","36045301","USuckDT"
"2019-10-08T23:23:09.000Z","1181711658726510592","1140145422112944130","strxderz","1181711579919704066","1152798097325600768","eddiesfeet"
"2019-10-08T23:22:39.000Z","1181711533988028417","1174490394077421568","P5FutabaSakura","1181711003979059201","1144087179578269698","mario_ssbu"
"2019-10-08T23:22:04.000Z","1181711387313225729","1155077024437952513","ItalianIsADream","1181710418185785346","901896453249015810","SachaRodan"
"2019-10-08T23:11:37.000Z","1181708757811826688","1048711822398906369","PhantomChamp16","1181708588932194305","427039642","supersentaipapi"
"2019-10-08T23:11:20.000Z","1181708683970928640","903336835174117376","jedwill1999","1181386205436362752","527777857","Smiles4lot"
"2019-10-08T23:11:06.000Z","1181708627910025217","1062094061199351810","HailedSpace25","1181534702693502976","1176449142408777728","UchihaS62239644"
"2019-10-08T23:00:02.000Z","1181705843030384640","898010574667210752","imdoingthisHW","1181703092053495808","977914992296013826","Luv2GoFly"
