"Date","Booming tweet ID","Booming user ID","Booming user name","Boomed tweet ID","Boomed user ID","Boomed user name"
"2018-07-11T17:57:01.000Z","1017105492982845441","944305580","SSHorion","1017104040847728640","2904489946","Mirage_Intl"
