"Date","Booming tweet ID","Booming user ID","Booming user name","Boomed tweet ID","Boomed user ID","Boomed user name"
"2017-05-26T21:06:02.000Z","868211647659343872","785868807411761152","bouceyBlue","868211131889983492","866721599562461185","RowdyRuffBoomeZ"
