"Date","Booming tweet ID","Boomed tweet ID"
"2019-12-31T21:46:44.000Z","1212127975010947072","1212121172202196998"
"2019-12-31T21:46:00.000Z","1212127791954694145","1212112294643023872"
"2019-12-31T21:45:28.000Z","1212127657607024641","1212106679086669824"
"2019-12-31T21:45:21.000Z","1212127628620025857","1212096499942854657"
"2019-12-31T21:41:05.000Z","1212126556308615168","1212113529962221569"
"2019-12-31T21:40:36.000Z","1212126434661163009","1212126024575660035"
"2019-12-31T21:40:25.000Z","1212126386825105408","1211940655691444224"
"2019-12-31T21:35:29.000Z","1212125144014917632","1211797053518622720"
"2019-12-31T21:33:36.000Z","1212124673187684352","1212121172202196998"
"2019-12-31T21:32:58.000Z","1212124510197092352","1211474476363329537"
"2019-12-31T21:31:44.000Z","1212124200955207680","1210802704454303748"
"2019-12-31T21:29:33.000Z","1212123653015572480","1211959827854790656"
"2019-12-31T21:28:12.000Z","1212123310663843840","1211768790704435201"
"2019-12-31T21:26:31.000Z","1212122889001943042","1211474476363329537"
"2019-12-31T21:24:13.000Z","1212122310649495552","1212121172202196998"
"2019-12-31T21:22:48.000Z","1212121955182223360","1212113529962221569"
"2019-12-31T21:21:26.000Z","1212121607851917312","1211669444243546113"
"2019-12-31T21:20:53.000Z","1212121472078090242","1212121172202196998"
"2019-12-31T21:20:50.000Z","1212121457649750018","1212121172202196998"
"2019-12-31T21:20:41.000Z","1212121418940465158","1212121172202196998"
"2019-12-31T21:15:34.000Z","1212120134904696832","1212113529962221569"
"2019-12-31T21:14:50.000Z","1212119947549143040","1211781268922359810"
"2019-12-31T21:13:18.000Z","1212119564206706692","1212082065769930753"
"2019-12-31T21:09:26.000Z","1212118590645768192","1212106679086669824"
"2020-01-01T16:31:52.000Z","1212411126127960066","1212184310389850119"
"2020-01-01T16:32:03.000Z","1212411170759548932","1212373021194936320"
"2020-01-01T16:33:21.000Z","1212411500704542720","1212134143045320706"
"2020-01-01T16:33:55.000Z","1212411641578631169","1212407234942111744"
"2020-01-01T16:37:17.000Z","1212412488534368261","1212040280217702400"
"2020-01-01T16:41:26.000Z","1212413534484615169","1212399720808599559"
"2020-01-01T16:42:04.000Z","1212413693335654400","1212006860812890114"
"2020-01-01T16:42:43.000Z","1212413854988324864","1212410991415181312"
"2020-01-01T16:45:40.000Z","1212414598063673344","1212243017903562752"
"2020-01-01T16:46:53.000Z","1212414906621927424","1212408588385300481"
"2020-01-01T16:47:28.000Z","1212415050868084736","1212399720808599559"
"2020-01-01T16:50:59.000Z","1212415935014985728","1212243017903562752"
"2020-01-01T16:52:05.000Z","1212416213172797442","1212399720808599559"
"2020-01-01T16:55:57.000Z","1212417185232162816","1212184571711754241"
"2020-01-01T16:56:14.000Z","1212417259076902912","1193656446837125120"
"2020-01-01T16:56:36.000Z","1212417350378627072","1212184310389850119"
"2020-01-01T16:59:26.000Z","1212418064597291015","1212184310389850119"
"2020-01-01T16:59:54.000Z","1212418182054662146","1212184310389850119"
"2020-01-01T17:01:17.000Z","1212418526516002825","1212153964206198789"
"2020-01-01T17:01:47.000Z","1212418654744088576","1212399720808599559"
"2020-01-01T17:03:59.000Z","1212419207041826818","1211906174465007616"
"2020-01-01T17:04:15.000Z","1212419273433460736","1212399720808599559"
"2020-01-01T17:05:04.000Z","1212419481491955712","1212152711753453573"
"2020-01-01T17:05:45.000Z","1212419651717812225","1212407234942111744"
"2020-01-01T17:06:17.000Z","1212419786661154816","1212399720808599559"
"2020-01-01T17:06:33.000Z","1212419855917473792","1212232846158508032"
"2020-01-01T17:07:20.000Z","1212420051837628418","1212208286994485248"
"2020-01-01T17:07:34.000Z","1212420111270850562","1212399720808599559"
"2020-01-01T17:10:03.000Z","1212420735748231170","1212373021194936320"
"2020-01-01T17:11:14.000Z","1212421034470789121","1212092193176985601"
"2020-01-01T17:12:16.000Z","1212421291044552704","1212232846158508032"
"2020-01-01T17:14:02.000Z","1212421738333474817","1212407234942111744"
"2020-01-01T17:14:16.000Z","1212421793992060929","1212243017903562752"
"2020-01-01T17:15:34.000Z","1212422123941253120","1212414616598220801"
"2020-01-01T17:15:49.000Z","1212422185786265601","1212414616598220801"
"2020-01-01T17:16:21.000Z","1212422321442611203","1212403373976231936"
"2020-01-01T17:16:28.000Z","1212422349250797569","1212408588385300481"
"2020-01-01T17:16:44.000Z","1212422418469392386","1212408588385300481"
"2020-01-01T17:17:08.000Z","1212422519258529793","1212414616598220801"
"2020-01-01T17:17:09.000Z","1212422521443753984","1212117104440332288"
"2020-01-01T17:17:40.000Z","1212422650909343745","1212414616598220801"
"2020-01-01T17:17:42.000Z","1212422658840813570","1212422416716247040"
"2020-01-01T17:17:57.000Z","1212422723059798016","1212153964206198789"
"2020-01-01T17:19:50.000Z","1212423197020315649","1212321822122881024"
"2020-01-01T17:20:56.000Z","1212423473873772545","1212414616598220801"
"2020-01-01T17:21:03.000Z","1212423503250636800","1212414616598220801"
"2020-01-01T17:22:00.000Z","1212423743101906945","1212414616598220801"
"2020-01-01T17:25:05.000Z","1212424518398095362","1212331529680171008"
"2020-01-01T17:25:27.000Z","1212424609146056705","1212414616598220801"
"2020-01-01T17:26:21.000Z","1212424836607336454","1212134143045320706"
"2020-01-01T17:26:22.000Z","1212424839279075328","1212414616598220801"
"2020-01-01T17:27:10.000Z","1212425041025097728","1212152711753453573"
"2020-01-01T17:30:02.000Z","1212425761983991808","1212152711753453573"
"2020-01-01T17:32:42.000Z","1212426434293063680","1212321822122881024"
"2020-01-01T17:33:52.000Z","1212426727235952642","1212184310389850119"
"2020-01-01T17:34:34.000Z","1212426904411811848","1212208286994485248"
"2020-01-01T17:37:29.000Z","1212427636519165956","1212403373976231936"
"2020-01-01T17:37:58.000Z","1212427759575797761","1212321822122881024"
