"id","score"
"564768792","32"
"2244953047","32"
"197176970","32"
"85362553","32"
"15828408","32"
"3095001124","32"
"16725276","32"
"589492623","32"
"535707261","32"
"1442564461","32"
"2708915372","31"
"237845487","31"
"4598260169","31"
"784888822748164096","31"
"68712576","31"
"355926337","31"
"1189557121278496768","31"
"57172608","30"
"216881337","30"
"25084916","30"
"1386366252","30"
"251232208","30"
"875793663976255488","30"
"1523773080","30"
"4035503243","30"
"17752026","30"
"486191342","30"
"3579012568","30"
"992134120938639363","30"
"4870937610","29"
"828830090","29"
"18648536","29"
"67943213","29"
"353437747","29"
"813286","29"
"15764644","29"
"822215673812119553","28"
"211918431","28"
"1039687717523808261","28"
"2633624624","28"
"15075999","28"
"2750877815","28"
"57852539","28"
"266135518","28"
"10429092","28"
"4140881832","28"
"926620369","28"
"40059553","28"
"47285504","28"
"7270292","28"
"2960062013","28"
"14689728","27"
"382716044","27"
"2777027912","27"
"943231097193852928","27"
"78473551","27"
"1131635486563471360","27"
"818910970567344128","27"
"128487133","27"
"1125539812625330177","27"
"3108351","27"
"878247600096509952","27"
"2767301","27"
"1454119177","26"
"22635994","26"
"144113649","26"
"472852289","26"
"373024213","26"
"73336343","26"
"3120745861","26"
"20242135","26"
"1078792740505337856","26"
"56766146","26"
"1147975862056345601","26"
"471287735","25"
"36711022","25"
"1041468381403250689","25"
"1147589349371985921","25"
"1093877621182685184","25"
"2874102076","25"
"4844061977","25"
"1088594972272721920","24"
"1169025294642102274","24"
"185192570","24"
"2537308433","24"
"30354991","24"
"752857704889249793","24"
"527526077","24"
"859445932332634113","24"
"2806439973","24"
"4870234113","24"
"2193616844","24"
"23217881","24"
"3427312061","24"
"18080108","24"
"1042189121723219968","24"
"754006735468261376","23"
"399404516","23"
"7025662","23"
"119836183","23"
"890891","23"
"109682505","23"
"89272855","23"
"288829295","23"
"2904896141","23"
"1134233384836878336","23"
"129168563","23"
"363811679","23"
"418147815","23"
"768577742","23"
"701875830578921473","23"
"281445150","23"
"1103900554072223744","23"
"724362947707822080","23"
"2455544106","22"
"704391334128394240","22"
"1041462354473635841","22"
"216618670","22"
"2155672946","22"
"993831364095983616","22"
"490616269","22"
"80549263","22"
"297747628","22"
"596772719","22"
"365815687","22"
"34718178","22"
"70714318","22"
"35039490","22"
"21252618","22"
"858466264875900929","21"
"2450266270","21"
"62770238","21"
"807095","21"
"1202715625849860103","21"
"1686360960","21"
"743119080421490688","21"
"544862804","21"
"2355808260","21"
"981259709356404737","21"
"989983009339269120","21"
"990317363915579392","21"
"1072104029591789570","20"
"20247993","20"
"1158619024038617089","20"
"358545917","20"
"14458643","20"
"1164928837521743873","20"
"168683422","20"
"980193025316933634","20"
"246596682","20"
"2156299840","20"
"2847101015","20"
"451200058","20"
"29061673","20"
"1209417007","20"
"50222237","20"
"176705427","20"
"51008528","20"
"593188821","20"
"54274807","19"
"74756085","19"
"2850532049","19"
"41252345","19"
"2748832346","19"
"21447363","19"
"1178547738784550912","19"
"72276456","19"
"461922813","19"
"2822149578","19"
"4189054053","19"
"144696799","19"
"970417777356963840","19"
"12701412","19"
"2800287237","19"
"1274695135","19"
"749053787676020737","19"
"576233224","19"
"47612389","19"
"25029495","19"
"241005488","18"
"394613","18"
"1501434991","18"
"463395482","18"
"19899606","18"
"286773713","18"
"2163885564","18"
"900925913650520064","18"
"425871040","18"
"2966770391","18"
"25878827","18"
"887335468932644864","18"
"18565652","18"
"68676047","18"
"7663702","18"
"360185259","18"
"20668369","18"
"1185446319772569600","18"
"407505502","18"
"1358001992","18"
"1408003598","18"
"413129652","18"
"484906461","18"
"3141672447","18"
"3311716376","17"
"266687361","17"
"204348114","17"
"172882258","17"
"410186239","17"
"1108050829393707008","17"
"2274143670","17"
"44527648","17"
"920592075313369088","17"
"4884837094","17"
"1160055554959728648","17"
"1058584833146961920","17"
"292929271","17"
"1453402687","17"
"472122299","17"
"41417564","17"
"24538142","17"
"44945327","17"
"14960946","17"
"37943909","17"
"129759131","17"
"18220818","17"
"15872418","17"
"306803498","17"
"459872442","17"
"1056126391","17"
"29858729","17"
"19050078","17"
"83469247","17"
"410409666","17"
"513828041","17"
"13653812","17"
"743662396892282881","17"
"409713189","16"
"109205626","16"
"846545521439375360","16"
"1044482941559218176","16"
"33864320","16"
"731205488411578368","16"
"17980523","16"
"566095812","16"
"54491455","16"
"208585808","16"
"2836421","16"
"410167008","16"
"1119459925288267776","16"
"3250958541","16"
"246939630","16"
"1282055606","16"
"224221596","16"
"361947292","16"
"204832963","16"
"828287827221868547","16"
"599483497","16"
"288850612","16"
"994161696","16"
"892031987782995970","16"
"3617834356","15"
"796854135576350720","15"
"5561562","15"
"1520637229","15"
"15164565","15"
"714913406952800256","15"
"98471035","15"
"36139166","15"
"1153649080519839744","15"
"29960578","15"
"1216789842","15"
"245904060","15"
"408177579","15"
"338779219","15"
"45645232","15"
"179255183","15"
"292393135","15"
"18188728","15"
"17331252","15"
"68441962","15"
"16712746","15"
"705572574466596864","15"
"529247064","15"
"39344374","15"
"28939124","15"
"20178144","15"
"234360541","15"
"428333","15"
"37816269","15"
"16082893","15"
"26637348","15"
"1109152011348557824","15"
"945473418","15"
"297021214","14"
"605846173","14"
"927290354","14"
"701725963","14"
"994346678311206913","14"
"2853461537","14"
"2455238761","14"
"22637974","14"
"883881197054689280","14"
"22018221","14"
"400952440","14"
"1045333398515044352","14"
"232901331","14"
"1006934172798091264","14"
"18956073","14"
"196955819","14"
"729676086632656900","14"
"19064614","14"
"655093","14"
"466645191","14"
"63263205","14"
"26257166","14"
"16573941","14"
"311629761","14"
"36196723","14"
"1733467884","14"
"1312367672","14"
"26642006","14"
"811313032923987968","14"
"4551500609","14"
"720727741407096834","14"
"2288820930","14"
"105451020","14"
"382815761","14"
"206426068","14"
"254753036","14"
"995979576","14"
"268562795","14"
"508132071","14"
"2996572073","14"
"17024004","14"
"1002224481279016961","14"
"154280902","14"
"9505092","14"
"852728512272269313","14"
"308301944","14"
"389890967","14"
"462104542","14"
"1025050920","14"
"3040535475","14"
"107655313","13"
"14788764","13"
"1077341756838957057","13"
"1175046298929704960","13"
"2562087410","13"
"18812572","13"
"252031709","13"
"109320501","13"
"3898598357","13"
"7599192","13"
"735522062","13"
"15332636","13"
"242555999","13"
"359164984","13"
"22490294","13"
"54115409","13"
"3025674465","13"
"860097246","13"
"41194235","13"
"1098302380813107201","13"
"16581604","13"
"766333935894859776","13"
"40747595","13"
"1009577803304656896","13"
"155705264","13"
"50230222","13"
"2425593376","13"
"3064626591","13"
"1110890216","13"
"898994539","13"
"792594870913343492","13"
"845866181282189313","13"
"739784130","13"
"208784759","13"
"2230540587","13"
"3346214092","13"
"33982105","13"
"726896310","13"
"138168339","13"
"1067055936592695296","13"
"15027086","13"
"379408088","13"
"291726149","13"
"362473815","13"
"633980404","13"
"910492003359760384","13"
"39308549","13"
"1564730946","13"
"815206185385213952","13"
"3073115669","13"
"326038743","13"
"772964807800532992","13"
"227324947","13"
"102241874","13"
"2891400329","13"
"3369820924","13"
"106122302","13"
"182236262","13"
"25719539","13"
"181992580","13"
"963480595","13"
"2202232291","13"
"350783072","13"
"50476888","13"
"56411751","12"
"710201540116652033","12"
"2182149025","12"
"288277167","12"
"1269790772","12"
"20303934","12"
"958085050188402688","12"
"269046025","12"
"266867464","12"
"1084530545726578689","12"
"1109928419213471744","12"
"1028016705895899137","12"
"19034576","12"
"233808239","12"
"38395124","12"
"2382971005","12"
"43775786","12"
"210238655","12"
"178388060","12"
"748259155849416706","12"
"535883731","12"
"1022442133","12"
"1098636345285791744","12"
"928219752","12"
"3199937175","12"
"1194984822","12"
"870895803170041856","12"
"428339569","12"
"188912845","12"
"779531103967252480","12"
"114354410","12"
"517077573","12"
"1903372854","12"
"1209223086614011904","12"
"2216589010","12"
"134646048","12"
"24277551","12"
"2800268383","12"
"842978276800835584","12"
"1010394590501920768","12"
"9989862","12"
"166215588","12"
"906318137007661058","12"
"9890492","12"
"4883442501","12"
"1104263561185034240","12"
"716038615","12"
"958559937721978880","12"
"78411332","12"
"22049097","12"
"1080477288955826176","12"
"968511622997299205","11"
"253299658","11"
"57947582","11"
"794602177","11"
"352881953","11"
"743141019038822400","11"
"3178161647","11"
"1462876850","11"
"2334193741","11"
"1188467573299568641","11"
"1223754842","11"
"1116776284929925120","11"
"215394809","11"
"74274804","11"
"3224602106","11"
"1021015972382048256","11"
"163203533","11"
"1344951","11"
"93797343","11"
"488998711","11"
"1601073020","11"
"570624197","11"
"338608917","11"
"4599236569","11"
"930552552302792705","11"
"3400893388","11"
"19812115","11"
"702321026319806464","11"
"1514171023","11"
"228456219","11"
"42481696","11"
"1133581907369680896","11"
"166498838","11"
"1280566146","11"
"1483823773","11"
"17498568","11"
"32257883","11"
"115485051","11"
"3269149484","11"
"48194527","11"
"728481122","11"
"2353605901","11"
"40087531","11"
"941115878","11"
"818948638890217473","11"
"893766099321458688","11"
"17387399","11"
"867277554","11"
"246500501","11"
"3022889996","11"
"353801629","11"
"535044672","11"
"709682443343634432","11"
"163509688","11"
"369914677","11"
"172580748","11"
"715753168118874112","11"
"856650515874172928","11"
"3490830315","11"
"393756935","11"
"1681067162","11"
"29458079","11"
"14780915","11"
"20873872","11"
"733342238","11"
"527708716","11"
"3290183811","11"
"94722119","11"
"7174972","11"
"1149758686782545921","11"
"39203491","11"
"947794706414440451","11"
"28960709","11"
"339822718","11"
"182718421","11"
"94344228","11"
"1174821459614527489","11"
"40056514","11"
"24469862","11"
"19393349","11"
"262239118","11"
"21632108","11"
"40892016","11"
"3292982985","11"
"3927409695","11"
"39821852","11"
"2796422286","11"
"370281589","11"
"62186451","10"
"1000732006794317824","10"
"1154462277493506051","10"
"379501471","10"
"182147857","10"
"957037590938636294","10"
"846207865","10"
"3224596479","10"
"785651770697523200","10"
"131948686","10"
"951989692165222400","10"
"2214652482","10"
"3465839776","10"
"4231630937","10"
"1167331188","10"
"896488313183498242","10"
"944985403","10"
"965365629338431489","10"
"4569190888","10"
"556235681","10"
"12754772","10"
"341008170","10"
"19825835","10"
"808692095024242689","10"
"142747867","10"
"366987179","10"
"231534898","10"
"1589859326","10"
"45564482","10"
"15846407","10"
"1406062368","10"
"47312416","10"
"21059255","10"
"202535200","10"
"21406834","10"
"3171712086","10"
"764895197583052801","10"
"1150623483044478976","10"
"312372133","10"
"762932101","10"
"916474117448224769","10"
"2836901278","10"
"94361315","10"
"94707569","10"
"2180681328","10"
"824395789191385088","10"
"3220870224","10"
"872822982","10"
"1093739109963640832","10"
"31495681","10"
"14594813","10"
"1033402136292478976","10"
"95463107","10"
"4614282503","10"
"2975091705","10"
"129235890","10"
"1191856252529152001","10"
"1127912538069274624","10"
"2925550519","10"
"52529896","10"
"928308639315648512","10"
"838038358819540994","10"
"240884573","10"
"1091216816","10"
"731532930934280192","10"
"176429522","10"
"1061437111864360961","10"
"408806531","10"
"839226269627621376","10"
"14412533","10"
"26130520","10"
"1520476429","10"
"49703845","10"
"259395895","10"
"2421655872","10"
"726886205913223168","10"
"90787515","10"
"467075090","10"
"166747718","10"
"1018922980624228352","10"
"26690654","10"
"1062391189620621313","10"
"15945351","10"
"1068265334560370689","10"
"1141869920143237121","10"
"1146605125","9"
"298320111","9"
"752365774589665280","9"
"397569549","9"
"17127844","9"
"465954632","9"
"2670726740","9"
"2356438316","9"
"31348594","9"
"1115139799562760192","9"
"829182332594556928","9"
"33280581","9"
"1199423388785299463","9"
"2858866479","9"
"180505807","9"
"817416510931173376","9"
"2820830728","9"
"49034507","9"
"138726107","9"
"490316818","9"
"105297123","9"
"1493710658","9"
"71629213","9"
"1192264225","9"
"138466124","9"
"3955858876","9"
"18468061","9"
"758386485846544384","9"
"1974799530","9"
"27570569","9"
"29707536","9"
"3840","9"
"2862577383","9"
"301811252","9"
"197830044","9"
"270839361","9"
"755547899690258432","9"
"21703272","9"
"982851237597986817","9"
"822439204256935936","9"
"41954652","9"
"49383083","9"
"365644014","9"
"331816614","9"
"41730943","9"
"323907440","9"
"2405966118","9"
"1087191252632772608","9"
"29873662","9"
"561335546","9"
"4556416223","9"
"23798694","9"
"351491321","9"
"127941629","9"
"2712080467","9"
"427089628","9"
"1273126063","9"
"1194977141093478401","9"
"2916024476","9"
"2271883289","9"
"2413696970","9"
"1197272199142375425","9"
"143713926","9"
"104054488","9"
"301802396","9"
"1070846271735414784","9"
"923109185411342337","9"
"1085522008471818240","9"
"3149914751","9"
"2795602933","9"
"1024080913351815168","9"
"64555920","9"
"30425120","9"
"2750127259","9"
"932786452739407872","9"
"17349381","9"
"360230512","9"
"66967746","9"
"14511951","9"
"79512239","9"
"936058006541922304","9"
"927649905212055552","9"
"2870350006","9"
"815580738225577985","9"
"66898958","9"
"246726719","9"
"52503751","9"
"1194745581706588161","9"
"620469539","9"
"1043198260092039169","9"
"1039555564035031046","9"
"50931722","9"
"16745055","9"
"29062413","9"
"82084630","9"
"14529929","9"
"901177128942620672","9"
"1004180959728717824","8"
"1187841112477700096","8"
"146556805","8"
"2894205909","8"
"402105807","8"
"2469313374","8"
"19426551","8"
"57251032","8"
"1126157294973194240","8"
"1135341205","8"
"710646958449414149","8"
"34082620","8"
"1727377508","8"
"3000019335","8"
"1164424829325459456","8"
"23176276","8"
"47650483","8"
"15143478","8"
"19668592","8"
"43384404","8"
"1727335976","8"
"44067298","8"
"359349529","8"
"92398758","8"
"2355521964","8"
"54872560","8"
"722775086","8"
"54319286","8"
"89018574","8"
"1426326206","8"
"75430270","8"
"783375732160471041","8"
"2157668773","8"
"4098592756","8"
"1123973699097509889","8"
"2228878592","8"
"165138611","8"
"843748232","8"
"332978133","8"
"716722155","8"
"20733972","8"
"866980138763812866","8"
"18856867","8"
"2877932050","8"
"1058117656203665409","8"
"1241259559","8"
"351082816","8"
"944261020914249729","8"
"44379771","8"
"1072323320614400000","8"
"939739286","8"
"123276343","8"
"2751751940","8"
"2559865245","8"
"105710210","8"
"3317113286","8"
"2918971353","8"
"279788564","8"
"53338746","8"
"615177144","8"
"3256068152","8"
"702265430522535937","8"
"1014984381495169024","8"
"2506919725","8"
"1107193150089523200","8"
"189862893","8"
"173981442","8"
"1872179730","8"
"1875717132","8"
"158314798","8"
"3243561805","8"
"440350840","8"
"2754746065","8"
"1138019954433974272","8"
"1086195232360800256","8"
"307577818","8"
"17659206","8"
"7996082","8"
"948946378939609089","8"
"11134252","8"
"204881289","8"
"23970102","8"
"71627462","8"
"1145786137304358913","8"
"30975246","8"
"862483279","8"
"865872069573181440","8"
"96634419","8"
"2969146396","8"
"111556576","8"
"546481467","8"
"1052707213368840192","8"
"500128681","8"
"1147947377082478592","8"
"3907040254","8"
"235279645","8"
"180463340","8"
"941109866202091521","8"
"1175093554529689600","8"
"2989535037","8"
"1396861592","8"
"462442486","8"
"4830936503","8"
"873446717089304576","8"
"2567539661","8"
"21793923","8"
"264378120","8"
"732980827","8"
"3577284093","8"
"26520948","8"
"631507663","8"
"15274776","8"
"2267374344","8"
"26968963","8"
"153959047","8"
"787045972694138880","8"
"758819764680531969","8"
"1102772383071387648","8"
"1054318262043824128","8"
"2201623465","8"
"969913111","8"
"765905855195803648","8"
"34116377","8"
"18762875","8"
"140047339","8"
"23645988","8"
"16580457","8"
"112694236","8"
"200568348","8"
"172572824","8"
"1483409708","8"
"74944989","7"
"195889647","7"
"177848697","7"
"2387791346","7"
"780417655","7"
"184874917","7"
"172813441","7"
"2614539482","7"
"164133987","7"
"960607092557180929","7"
"330385759","7"
"1162074624252923904","7"
"1711475467","7"
"45237385","7"
"1176135546","7"
"764618042256916480","7"
"2904009019","7"
"1181729392755707904","7"
"14345238","7"
"28628850","7"
"18166778","7"
"2201535343","7"
"37715294","7"
"1100400787426107392","7"
"4089959487","7"
"88322823","7"
"44279395","7"
"30693","7"
"237530329","7"
"485586578","7"
"2497155462","7"
"806297","7"
"1104388052775026688","7"
"1169396342231359489","7"
"535016702","7"
"15007149","7"
"179852903","7"
"21476880","7"
"856958877191065601","7"
"242030789","7"
"2305572456","7"
"836278615","7"
"304958799","7"
"1192041417956352000","7"
"826288847562559488","7"
"17919972","7"
"1930811407","7"
"1005272307974180864","7"
"16415036","7"
"1172116782","7"
"190517223","7"
"15754281","7"
"3146847331","7"
"580097412","7"
"974705002127286272","7"
"304932002","7"
"23022687","7"
"1203414848731787271","7"
"1134487806359719938","7"
"256534627","7"
"1102188191107280897","7"
"2416067982","7"
"816271192835244032","7"
"3243658266","7"
"22679914","7"
"1104547601880436736","7"
"1012470011078762496","7"
"115466509","7"
"76294950","7"
"22647075","7"
"1163408148","7"
"874878588423720960","7"
"921723791008567296","7"
"72433714","7"
"559867637","7"
"304679484","7"
"13294","7"
"1182084641840357378","7"
"1142888473625530370","7"
"1937823248","7"
"2434051392","7"
"333549548","7"
"25651173","7"
"16334480","7"
"826116230801129473","7"
"2181493660","7"
"14230524","7"
"961445378","7"
"1129314756115013632","7"
"884187661216268288","7"
"1202686086851547136","7"
"102728963","7"
"1010508866096730113","7"
"16548023","7"
"1070508536239665152","7"
"2401980110","7"
"27260086","7"
"14931637","7"
"241204643","7"
"783113551250546688","7"
"1248064796","7"
"42119374","7"
"1596661453","7"
"996822612587307008","7"
"14755879","7"
"1572648817","7"
"15016209","7"
"54387680","7"
"3027054953","7"
"968649649153191937","7"
"18134929","7"
"592730371","7"
"81155662","7"
"936370195068841984","7"
"226542162","7"
"4801247542","7"
"1121178323055521800","7"
"3194818711","7"
"2291341229","7"
"3527843414","7"
"36991422","7"
"9612112","7"
"1144312657392164864","7"
"4916628460","7"
"14250415","7"
"91416107","7"
"1075359021815742464","7"
"951345458","7"
"226222147","7"
"23292743","7"
"403246803","7"
"911429360","7"
"477831460","7"
"2603142116","7"
"2278591809","7"
"33152005","7"
"1189640041481621505","7"
"1857212994","7"
"1001903900117688320","7"
"3917827738","7"
"122104353","7"
"1025031853797982209","7"
"70525331","7"
"256214746","7"
"833510622268686341","7"
"988140032883150854","7"
"18969131","7"
"337288541","7"
"1185861843153108992","7"
"1206198462812999680","7"
"786581633101074432","7"
"235519846","7"
"1350453762","7"
"767915682365308928","7"
"2983194483","7"
"86873618","7"
"1093325468168785922","7"
"2826682522","7"
"14347972","7"
"169466028","7"
"16873455","7"
"816301609126858756","7"
"1106481992185466882","7"
"108391251","7"
"269706125","7"
"275217630","7"
"3788293529","7"
"1171134475","7"
"103065157","7"
"476766533","7"
"1054745489671888899","7"
"1074713593600507910","7"
"1134702810304356353","7"
"370720955","7"
"61879392","7"
"705200514057633792","7"
"375325622","7"
"32274411","7"
"2262404732","7"
"1182311730891804673","7"
"836039280954904576","7"
"87586196","7"
"21520027","7"
"198524760","7"
"827279765287559171","7"
"123830541","6"
"87416722","6"
"70390438","6"
"946365019","6"
"380460141","6"
"150997550","6"
"2728883255","6"
"1000510302461485056","6"
"119019888","6"
"3075109308","6"
"179732982","6"
"3025870798","6"
"2316383071","6"
"2217715133","6"
"489059132","6"
"4483995652","6"
"209343624","6"
"98422325","6"
"234526497","6"
"27995424","6"
"1007061953590767616","6"
"3430592104","6"
"168531961","6"
"32992090","6"
"252679436","6"
"138203134","6"
"1047210835750375424","6"
"238545430","6"
"29501253","6"
"13850422","6"
"1091859607323099141","6"
"825845822231191552","6"
"2969760609","6"
"979439085197590528","6"
"1898950028","6"
"968552547144404994","6"
"13623532","6"
"1168560977589284865","6"
"4263416657","6"
"3036905983","6"
"150492973","6"
"883358683","6"
"17815156","6"
"1009511721474646018","6"
"791140969039138816","6"
"171827836","6"
"1037565528804454400","6"
"910717409127833601","6"
"250222743","6"
"35033114","6"
"260788584","6"
"1579422614","6"
"924400982523633665","6"
"87818409","6"
"437735138","6"
"26975005","6"
"780460754910732288","6"
"1068074446714531841","6"
"880357218473828352","6"
"19084896","6"
"459250523","6"
"888867384404176896","6"
"24920355","6"
"248469208","6"
"49006538","6"
"600468659","6"
"29478657","6"
"1171314558050291712","6"
"18025035","6"
"231992478","6"
"3112367696","6"
"2975601646","6"
"737434844","6"
"1178385897601081345","6"
"1241396419","6"
"19017675","6"
"2523015114","6"
"843189226988539904","6"
"1111343197475737601","6"
"151011047","6"
"996353709683740673","6"
"1143296723638337536","6"
"1219899631","6"
"874567874072981504","6"
"233000889","6"
"984773738926256138","6"
"1145484528179458048","6"
"1408298239","6"
"16133363","6"
"105866666","6"
"17629860","6"
"1258389896","6"
"54200533","6"
"2892290499","6"
"121326450","6"
"351953986","6"
"19566259","6"
"927818520","6"
"209253668","6"
"304185486","6"
"397683338","6"
"138134695","6"
"978168904987033600","6"
"88018003","6"
"961673887","6"
"39384517","6"
"1139682220480892928","6"
"190865585","6"
"11002152","6"
"1636064281","6"
"31126587","6"
"885838630928994304","6"
"762402774260875265","6"
"1070814327932768256","6"
"406842374","6"
"2768271223","6"
"232263561","6"
"1050120173296979968","6"
"185699666","6"
"1115027354097782784","6"
"68752979","6"
"442456291","6"
"1274364961","6"
"633324885","6"
"2475639172","6"
"17833574","6"
"1175092684064788481","6"
"932935138526355457","6"
"492648852","6"
"798931516810108929","6"
"4813171035","6"
"83466368","6"
"94875636","6"
"1192933709185462278","6"
"24705126","6"
"308026641","6"
"507432318","6"
"120835612","6"
"1171405523192672261","6"
"425288444","6"
"22522178","6"
"2163665273","6"
"433924001","6"
"398907913","6"
"96090970","6"
"579191130","6"
"1051199703503622145","6"
"1147551966198996992","6"
"3094698976","6"
"50007200","6"
"852450054","6"
"2660219592","6"
"16389180","6"
"34138358","6"
"2497355925","6"
"20609518","6"
"62734246","6"
"20594284","6"
"568513319","6"
"1066343882198302721","6"
"16343974","6"
"17060573","6"
"387431416","6"
"86344052","6"
"33865599","6"
"17685258","6"
"1126948346","6"
"20828993","6"
"1072896535547924481","6"
"1038542607331127296","6"
"1108947211088363521","6"
"886739389979734016","6"
"64318147","6"
"534023","6"
"299185392","6"
"845137912740012033","6"
"1406913805","6"
"19198988","6"
"2907774137","6"
"41827764","6"
"1160539669366362112","6"
"2813662302","6"
"1915033663","6"
"3061848592","6"
"279928610","6"
"920452359800553472","6"
"1511939719","6"
"885644681203331073","6"
"600483466","6"
"1036269665473966081","6"
"17933732","6"
"1200530628179058689","6"
"144376833","6"
"130109576","6"
"27000730","6"
"1015079269121347586","6"
"227892366","6"
"85498982","6"
"211743260","6"
"95455794","6"
"867218617","6"
"361118018","6"
"2644697608","6"
"328310442","6"
"16494410","6"
"1046925014166065152","6"
"1670868968","6"
"190377885","6"
"1573740578","6"
"89316295","6"
"10671602","6"
"4451084686","6"
"343373341","6"
"1084113702050295810","6"
"264361128","6"
"1043582599","6"
"306787758","6"
"148529707","6"
"574857684","6"
"25984418","6"
"344538810","6"
"857088146214932484","6"
"3025394476","6"
"15823722","6"
"1140594958631690240","6"
"15171664","6"
"23796987","6"
"83467126","6"
"65863622","6"
"377775888","6"
"792201710391455746","6"
"3385125854","6"
"765025271200223232","6"
"188479157","6"
"236511574","6"
"441271748","6"
"59085146","6"
"375707743","6"
"4484115214","6"
"145992645","6"
"893203935074406402","6"
"1000415488378359810","6"
"51320598","6"
"259816808","6"
"257951661","6"
"32765534","6"
"2505804656","6"
"852240551126675456","6"
"987294295169339393","6"
"34477243","6"
"2341888057","6"
"888404176635670528","6"
"4699719036","6"
"2895659836","6"
"871757503939346432","6"
"1201873483854221315","6"
"2669569849","6"
"1170633300731281408","6"
"961680146938855424","6"
"2812439101","6"
"1173786247","6"
"1114157298040045569","6"
"16017475","5"
"962927893654355970","5"
"985864336571883521","5"
"812113863751520260","5"
"1012279014","5"
"39332328","5"
"2944746759","5"
"969575356553449472","5"
"568780180","5"
"1188963547465703426","5"
"67611162","5"
"1158084684217298944","5"
"36724576","5"
"2993869862","5"
"1192786104","5"
"1111832047","5"
"93069110","5"
"83214313","5"
"175977307","5"
"3406325200","5"
"1307618678","5"
"958566590768926721","5"
"1365816289","5"
"2411460916","5"
"1142932754150985728","5"
"2225910829","5"
"22735177","5"
"7370332","5"
"794032601665138689","5"
"59958288","5"
"2537833853","5"
"1187886796677492737","5"
"107336879","5"
"492014042","5"
"1160400596","5"
"3407247983","5"
"256905843","5"
"548979005","5"
"751393878","5"
"54109507","5"
"1040785855844151297","5"
"43814969","5"
"895984460348444676","5"
"1096774491550769152","5"
"2844139134","5"
