"Date","Booming tweet ID","Boomed tweet ID"
"2019-12-27T22:45:55.000Z","1210693320072138752","1210669084372652032"
"2019-12-27T22:45:26.000Z","1210693199414677506","1210595307983126530"
"2019-12-27T22:44:28.000Z","1210692953829543936","1210445083968819202"
"2019-12-27T22:42:55.000Z","1210692562656227329","1210669084372652032"
"2019-12-27T22:41:19.000Z","1210692162540703744","1210495944892002305"
"2019-12-28T23:29:04.000Z","1211066565946433536","1211052585957892097"
"2019-12-28T23:28:59.000Z","1211066546778447872","1211037319517609984"
"2019-12-28T23:28:51.000Z","1211066509742804995","1211037319517609984"
"2019-12-28T23:22:45.000Z","1211064976804372480","1211019999252557824"
"2019-12-28T23:21:50.000Z","1211064745618497536","1210959863733530625"
"2019-12-28T23:20:43.000Z","1211064464465940480","1210871934944186368"
"2019-12-28T23:19:26.000Z","1211064140481093637","1210959863733530625"
"2019-12-28T23:17:31.000Z","1211063659570569216","1211037618558787589"
"2019-12-28T23:17:27.000Z","1211063640620707841","1210904833827442693"
"2019-12-28T23:16:52.000Z","1211063497410433024","1210984507735715840"
"2019-12-28T23:15:04.000Z","1211063041686691840","1210802704454303748"
"2019-12-28T23:15:00.000Z","1211063025010192392","1210362883713961985"
"2019-12-28T23:14:48.000Z","1211062973856407553","1211032731012018182"
"2019-12-28T23:14:01.000Z","1211062776875102208","1211061565530759168"
"2019-12-28T23:13:54.000Z","1211062747179474944","1210954870636863489"
"2019-12-28T23:13:24.000Z","1211062623854374912","1211035157802684416"
"2019-12-28T23:11:14.000Z","1211062077403664384","1211050737116971008"
"2019-12-28T23:11:08.000Z","1211062053181558791","1210662890799292417"
"2019-12-28T23:09:52.000Z","1211061732573110279","1210959863733530625"
"2019-12-28T23:09:10.000Z","1211061559163789312","1211035157802684416"
"2019-12-28T23:08:38.000Z","1211061423528382465","1211019999252557824"
"2019-12-29T23:20:04.000Z","1211426687231123456","1211412930702532609"
"2019-12-29T23:18:02.000Z","1211426177069408257","1210634172848623618"
"2019-12-29T23:14:01.000Z","1211425167773188097","1211229856387735552"
"2019-12-29T23:11:14.000Z","1211424465613213697","1211412930702532609"
"2019-12-29T23:07:19.000Z","1211423478286618626","1211378700069023744"
"2019-12-29T23:06:51.000Z","1211423363178139648","1210705411617312770"
"2019-12-29T23:05:29.000Z","1211423017382928390","1211416604644380675"
"2019-12-29T23:03:28.000Z","1211422512635973632","1211412930702532609"
"2019-12-29T22:57:30.000Z","1211421011423498241","1211295672416292865"
"2019-12-29T22:54:25.000Z","1211420235107946496","1211034587263975424"
"2019-12-29T22:54:03.000Z","1211420142250283008","1198011927152250880"
"2019-12-29T22:52:04.000Z","1211419642163388416","1211409525670109187"
"2019-12-29T22:50:43.000Z","1211419302383030276","1211355713185951744"
"2019-12-29T22:50:30.000Z","1211419247760441344","1211416604644380675"
"2019-12-29T22:46:44.000Z","1211418299701051392","1211412930702532609"
"2019-12-30T23:23:17.000Z","1211789885692100608","1211474476363329537"
"2019-12-30T23:23:00.000Z","1211789814187593730","1211781268922359810"
"2019-12-30T23:22:35.000Z","1211789709262893057","1209881762895187969"
"2019-12-30T23:21:16.000Z","1211789378919514113","1211768790704435201"
"2019-12-30T23:20:32.000Z","1211789195917660160","1211474476363329537"
"2019-12-30T23:20:30.000Z","1211789186363219970","1211710198496342016"
"2019-12-30T23:20:08.000Z","1211789093740437504","1211707315189174272"
"2019-12-30T23:20:01.000Z","1211789063839240192","1199107456892309504"
"2019-12-30T23:19:02.000Z","1211788817377759232","1211474476363329537"
"2019-12-30T23:18:16.000Z","1211788622174793730","1211769317546549248"
"2019-12-30T23:17:58.000Z","1211788549068087296","1211769317546549248"
"2019-12-30T23:17:12.000Z","1211788353475137536","1211069451908665345"
"2019-12-30T23:17:10.000Z","1211788345988268035","1211776741875888128"
"2019-12-30T23:17:06.000Z","1211788329840082944","1211781268922359810"
"2019-12-30T23:16:36.000Z","1211788203188989952","1199107456892309504"
"2019-12-30T23:16:36.000Z","1211788202517897217","1211293290068353024"
"2019-12-30T23:16:24.000Z","1211788153784274945","1211781268922359810"
"2019-12-30T23:16:16.000Z","1211788118665367553","1211769317546549248"
"2019-12-30T23:16:14.000Z","1211788110675222529","1211769317546549248"
"2019-12-30T23:16:03.000Z","1211788066089820162","1211768790704435201"
"2019-12-30T23:15:42.000Z","1211787976973455365","1211474476363329537"
"2019-12-30T23:15:07.000Z","1211787830923595777","1211768790704435201"
"2019-12-30T23:14:38.000Z","1211787708823195650","1211474476363329537"
"2019-12-30T23:14:33.000Z","1211787689286131714","1211768790704435201"
"2019-12-30T23:14:27.000Z","1211787661922443269","1211776741875888128"
"2019-12-30T23:14:22.000Z","1211787642196631552","1211777741609209858"
"2019-12-30T23:13:43.000Z","1211787476613976064","1211781268922359810"
"2019-12-30T23:13:26.000Z","1211787408397807616","1211768790704435201"
"2019-12-30T23:12:50.000Z","1211787257084104704","1211340625234317314"
"2019-12-30T23:12:20.000Z","1211787132412542977","1211781268922359810"
"2019-12-30T23:11:24.000Z","1211786895341940736","1211769317546549248"
"2019-12-30T23:10:11.000Z","1211786591397711880","1211768790704435201"
"2019-12-30T23:09:54.000Z","1211786517842018305","1211474476363329537"
"2019-12-30T23:08:51.000Z","1211786253080891393","1211741241504944128"
"2019-12-30T23:08:14.000Z","1211786100609445888","1211474476363329537"
"2019-12-30T23:07:55.000Z","1211786020707942402","1211523985692921858"
"2019-12-30T23:06:25.000Z","1211785643174637569","1211771384713506816"
"2019-12-30T23:06:09.000Z","1211785573612044289","1199107456892309504"
"2019-12-30T23:05:55.000Z","1211785516028485634","1211781268922359810"
"2019-12-30T23:05:50.000Z","1211785494394294272","1211769317546549248"
"2019-12-30T23:02:44.000Z","1211784715545526273","1211768790704435201"
"2019-12-30T23:01:43.000Z","1211784458619088896","1211781268922359810"
"2019-12-30T23:01:30.000Z","1211784405427073027","1199107456892309504"
"2019-12-30T22:59:57.000Z","1211784013146476544","1211735571623809030"
"2019-12-30T22:58:35.000Z","1211783671524593667","1211476349745090561"
"2019-12-30T22:58:15.000Z","1211783584392138752","1211769317546549248"
"2019-12-30T22:57:59.000Z","1211783517484601347","1211769317546549248"
"2019-12-30T22:57:39.000Z","1211783435372634112","1211768790704435201"
