"id","score"
"25073877","8"
"1168045363","2"
"13615722","2"
"464189079","2"
"387346119","2"
"301746338","1"
"133788596","1"
"57441414","1"
"2435227451","1"
"217900402","1"
"173981442","1"
"1248281438","1"
"3099901028","1"
"1148186184306368513","1"
"413129652","1"
