"id","score"
"708951496268840962","9"
"580245801","9"
"261509733","9"
"14401698","9"
"714913406952800256","9"
"224448444","9"
"23818581","9"
"3048160253","9"
"2455740283","9"
"50669520","9"
"602472719","9"
"1033889002095489024","9"
"1076929854602391552","9"
"16684243","8"
"138203134","8"
"1652411334","8"
"596423499","8"
"565517383","8"
"19725644","8"
"1007987285999128576","8"
"2536561231","8"
"3385125854","8"
"51376979","8"
"12608792","8"
"76862633","8"
"136381415","8"
"1059226515609739267","8"
"851234845556486144","8"
"620571475","8"
"1621469036","8"
"14607172","8"
"1728956976","8"
"214201922","8"
"45055696","8"
"742143","8"
"809959653803061248","8"
"46960191","8"
"1079199753198583808","8"
"18040230","7"
"813999394164871168","7"
"834078524277456897","7"
"14511951","7"
"1157849634074767360","7"
"3302129231","7"
"17446621","7"
"16675569","7"
"278778899","7"
"29061673","7"
"120852219","7"
"857001662","7"
"145273137","7"
"762394911031394304","7"
"14780915","7"
"3368175538","7"
"2252254696","7"
"993244997418962945","7"
"2260704146","7"
"1155922858272546823","7"
"1058344182610300930","7"
"1158539918077042688","7"
"1140144885095440384","7"
"1117786405","7"
"931286316","7"
"491785855","7"
"894268545445621760","7"
"1171569109","7"
"4070070508","7"
"4844061977","7"
"2343994460","7"
"2856022103","7"
"3018165370","7"
"1032273330106257408","7"
"197455385","6"
"1139126937111187456","6"
"284152016","6"
"3406938525","6"
"2201623465","6"
"63133026","6"
"14298769","6"
"122982999","6"
"16580457","6"
"264361128","6"
"2276879756","6"
"940408056160116736","6"
"1070315441250361345","6"
"1129125347847561216","6"
"1184078064063401987","6"
"898959407081545729","6"
"477750670","6"
"4333117814","6"
"1196581536591732737","6"
"133028836","6"
"951302891708583936","6"
"2413696970","6"
"2747377583","6"
"947923210196127745","6"
"97767732","6"
"48015202","6"
"771012227147165696","6"
"130043413","6"
"39257839","6"
"79409984","6"
"2579017383","6"
"1039922614506934272","6"
"317385247","6"
"1204214788680822785","6"
"449588356","6"
"2696682590","6"
"849460337971785729","6"
"2830604556","6"
"3108351","6"
"14173315","6"
"388934098","6"
"1630698542","6"
"78725489","6"
"819173157303156737","6"
"1274278093","6"
"16973809","6"
"291418287","6"
"168683422","6"
"96634419","6"
"25421094","6"
"1060245236704837632","5"
"1213036572989280256","5"
"2208055752","5"
"2800268383","5"
"18714463","5"
"532465322","5"
"256083436","5"
"122797643","5"
"1204394691669704705","5"
"705365327157178368","5"
"1654558578","5"
"737472859224739840","5"
"731902987749199872","5"
"2314208179","5"
"4017904349","5"
"50769180","5"
"407177795","5"
"958559937721978880","5"
"49907488","5"
"1056396672","5"
"2805234321","5"
"317099757","5"
"905588655015768064","5"
"2149792817","5"
"764515447731527680","5"
"21148293","5"
"407709450","5"
"18080108","5"
"962188127929602048","5"
"21439144","5"
"58352839","5"
"3199062275","5"
"1102759547360460801","5"
"1061304932828176384","5"
"3304113046","5"
"21107582","5"
"1085522008471818240","5"
"1209521354480992263","5"
"565420282","5"
"1078313854180962304","5"
"1200375070658424833","5"
"189674977","5"
"88232157","5"
"1500129642","5"
"894119836791558144","5"
"66618379","5"
"158342368","5"
"1203496811341565952","5"
"360185259","5"
"104856942","5"
"1062831969476771842","5"
"310072711","5"
"1150821796112764928","5"
"26548315","5"
"2965911321","5"
"2690078502","5"
"33347901","5"
"4140881832","5"
"359960990","5"
"143108981","5"
"543794957","5"
"278829038","5"
"42589787","5"
"759692754985242625","5"
"275732971","5"
"15234542","5"
"2787508711","5"
"1041462354473635841","5"
"23375688","5"
"722625213029072898","5"
"351491321","4"
"1049171","4"
"865823411498434560","4"
"402900007","4"
"14128609","4"
"752897640283664384","4"
"934165701220282368","4"
"61340537","4"
"295731821","4"
"499173704","4"
"1731311","4"
"33950990","4"
"809836947548082176","4"
"1141696319305781248","4"
"221713106","4"
"389128211","4"
"80410029","4"
"705542490","4"
"110445334","4"
"1323887185","4"
"231592153","4"
"54387680","4"
"883541612","4"
"469084216","4"
"348764923","4"
"68752979","4"
"1068852540408778753","4"
"18025377","4"
"1211869745022062593","4"
"28631969","4"
"11904592","4"
"319086427","4"
"1085426317716307968","4"
"34447383","4"
"826930280921460736","4"
"1180859067323031553","4"
"59549427","4"
"1085580576814321665","4"
"146322653","4"
"913136632072736769","4"
"537652294","4"
"2757695505","4"
"224221596","4"
"879347335901442048","4"
"15369276","4"
"1211962720699867139","4"
"300106594","4"
"42670582","4"
"815722110","4"
"1161996943570194435","4"
"1211869035006029825","4"
"1134266614013157377","4"
"1090099946","4"
"1086887753911017472","4"
"49034507","4"
"765972679249854465","4"
"14096763","4"
"800713486229614597","4"
"817030635458011136","4"
"795191420210528256","4"
"732975066703626240","4"
"107210947","4"
"754006735468261376","4"
"85462891","4"
"338955445","4"
"191638249","4"
"66456798","4"
"338473859","4"
"123281100","4"
"265586909","4"
"2881610205","4"
"160244947","4"
"901227144461901824","4"
"49702592","4"
"177403095","4"
"865884566904606720","4"
"3931242563","4"
"4121225056","4"
"769012542","4"
"1092992388136611840","4"
"527372536","4"
"891656290501394432","4"
"32876210","4"
"21212087","4"
"1002233355197333505","4"
"3065618342","4"
"818910970567344128","4"
"15731757","4"
"138809881","4"
"1127327845435490305","4"
"963204890842615809","4"
"1195706779935690753","4"
"17580222","4"
"947503037307850753","4"
"66234980","4"
"36686040","4"
"1626294277","4"
"780804311529906176","4"
"2167972383","4"
"1197254536345333763","4"
"488128299","4"
"3031177421","4"
"21476569","4"
"1198359728772042752","4"
"410409666","4"
"1211186929569423360","4"
"547966819","4"
"905821312198877186","4"
"373024213","4"
"40196950","4"
"41868494","4"
"1087005622384627713","4"
"1050037561203322882","4"
"363696047","4"
"2904913023","4"
"246500501","4"
"127750348","4"
"848931856741478401","4"
"1149605144637534208","4"
"1211354515787501568","4"
"1362673489","4"
"607875327","4"
"4919646827","4"
"941109866202091521","4"
"1005173450095222784","4"
"1150521992736575488","4"
"17980523","4"
"18379614","3"
"2883204981","3"
"3670247117","3"
"780412445462556672","3"
"17828988","3"
"314662792","3"
"53075638","3"
"863481139096199168","3"
"930518317","3"
"93022208","3"
"2449288309","3"
"91583544","3"
"38391564","3"
"1325094314","3"
"1350453762","3"
"1226258876","3"
"1145825695941222400","3"
"15553222","3"
"4691437897","3"
"203932135","3"
"746167141364273152","3"
"13049362","3"
"983464222590980097","3"
"166868464","3"
"2826347165","3"
"259382367","3"
"1083774484123975680","3"
"722528529716383744","3"
"80897048","3"
"1074302221288906752","3"
"14922225","3"
"512774696","3"
"876208159","3"
"26642006","3"
"850480747865452544","3"
"20609518","3"
"1103631664943632385","3"
"978454113347350529","3"
"2279685792","3"
"480525058","3"
"1206333447465263105","3"
"16679529","3"
"390764165","3"
"3777404653","3"
"2634041341","3"
"1076178992036790272","3"
"3190543136","3"
"831953433372590086","3"
"916760032729096193","3"
"1204125187291123713","3"
"1433230352","3"
"1119092141894930432","3"
"1733398962","3"
"307577818","3"
"11134252","3"
"1016008321","3"
"957044978114617345","3"
"17525171","3"
"708471306702823424","3"
"277760383","3"
"194671030","3"
"356409480","3"
"315423731","3"
"364357844","3"
"19682187","3"
"820354372827758592","3"
"34713362","3"
"1209899057369497602","3"
"20402945","3"
"37669435","3"
"41370796","3"
"7864222","3"
"2770889094","3"
"35039490","3"
"92727697","3"
"2296236020","3"
"8943","3"
"926596840891539456","3"
"1184712965636800512","3"
"107414992","3"
"560914371","3"
"1205256090369351680","3"
"864554998457389060","3"
"39349894","3"
"1911591212","3"
"34867057","3"
"3016204350","3"
"18112970","3"
"467257235","3"
"839014454","3"
"3002642385","3"
"1055965244","3"
"1257539816","3"
"933567617549455360","3"
"256757744","3"
"1190609132220506112","3"
"300379874","3"
"435331179","3"
"178690996","3"
"113571686","3"
"1691583385","3"
"351506088","3"
"878247600096509952","3"
"117134656","3"
"1181031896","3"
"1176729470423560192","3"
"27529312","3"
"1167019332754427904","3"
"1211005600206708737","3"
"274699227","3"
"729003577","3"
"2172981157","3"
"96766250","3"
"229935065","3"
"862564482496823296","3"
"1081710113629585409","3"
"7973972","3"
"427930773","3"
"1940466764","3"
"41160276","3"
"403246803","3"
"81711979","3"
"276709583","3"
"38967429","3"
"1009514640844308481","3"
"16364767","3"
"20856420","3"
"62966902","3"
"2485796028","3"
"14500681","3"
"277318129","3"
"146556805","3"
"1183513218557403141","3"
"114401398","3"
"147973743","3"
"414782674","3"
"930552552302792705","3"
"4767225325","3"
"1144425448572628993","3"
"21374976","3"
"2850532049","3"
"468934933","3"
"23681268","3"
"2419606566","3"
"1163538642285060097","3"
"4867986694","3"
"1093877621182685184","3"
"1198275685","3"
"1332121","3"
"33537967","3"
"243771480","3"
"1061315752744153088","3"
"365956744","3"
"4882314680","3"
"1201002817118507010","3"
"23438548","3"
"160298112","3"
"137472360","3"
"2504710672","3"
"2664950756","3"
"4033394662","3"
"104924567","3"
"2525149488","3"
"6243142","3"
"800111181058838528","3"
"1041512420886249472","3"
"1192886031047106560","3"
"1628700679","3"
"1212470759861260288","3"
"1138441158160502784","3"
"968552547144404994","3"
"1897554710","3"
"252044829","3"
"1207936416505831424","3"
"921395645658882048","3"
"827529229327822848","3"
"1248281438","3"
"1138458175663988738","3"
"3399749434","3"
"636310280","3"
"413611182","3"
"440561442","3"
"244174408","3"
"2223447651","3"
"598326041","3"
"413332143","3"
"17839398","3"
"579741408","3"
"733750785595572224","3"
"221928360","3"
"975802841825767424","3"
"810810215092355073","3"
"1104289577542402050","3"
"38170599","3"
"1057992745","3"
"1050626888522059776","3"
"3381891372","3"
"742453163098296320","3"
"1197906023971000320","3"
"779470325855629312","3"
"1097469425568104448","3"
"1012028527133282304","3"
"99620272","3"
"2919694493","3"
"70839370","3"
"897149203704688641","3"
"257715213","3"
"2809289206","3"
"292929271","3"
"970608080865058816","3"
"290440723","3"
"2667922677","3"
"2405966118","3"
"1149583474883514368","3"
"111933542","3"
"189579869","3"
"726532201","3"
"985125185916416000","3"
"1019669279418052609","3"
"39308549","3"
"18660962","3"
"754736325232881665","3"
"474919140","3"
"836842023839739905","3"
"735516540","3"
"117214547","3"
"1045044600673628160","3"
"1111444609","3"
"1186778191400198144","3"
"1205060090111418369","3"
"815085743852888064","3"
"932786452739407872","3"
"852269288","3"
"313038011","3"
"4363173133","3"
"206045556","3"
"1254423716","3"
"1396698397","3"
"468646961","3"
"1516904263","3"
"592730371","3"
"305194057","3"
"456234046","3"
"3290624241","3"
"994281354874441728","3"
"64244494","3"
"3308770763","3"
"49344511","3"
"65858141","3"
"17893558","3"
"2178374092","3"
"983701966244073472","3"
"1055170308091662337","3"
"3179644931","3"
"175180732","3"
"519897737","3"
"133350388","3"
"103115263","3"
"35777570","3"
"1054640354690039809","3"
"1089811556","3"
"1202394598703878145","3"
"328547134","3"
"124690469","3"
"1519734781","3"
"781373150","3"
"28420827","3"
"2925330676","3"
"114947295","3"
"9609632","3"
"1213242124168093697","3"
"1131129404371996673","3"
"326261694","3"
"306402067","3"
"69716090","3"
"142801734","3"
"1141636499244552192","3"
"21632108","3"
"32765534","3"
"726896310","2"
"1157242637944012800","2"
"16823185","2"
"17006157","2"
"106759104","2"
"57689130","2"
"34570323","2"
"425845268","2"
"823635469292437504","2"
"20536157","2"
"1392956425","2"
"1061989220","2"
"3645535762","2"
"1176936099488436226","2"
"889914308297195526","2"
"17191272","2"
"1184843032711090183","2"
"22194330","2"
"2614971453","2"
"21196982","2"
"1263653467","2"
"1143949832618500097","2"
"18622869","2"
"1279863721","2"
"250160119","2"
"236086837","2"
"149991703","2"
"1095144089815781376","2"
"349938985","1"
"301746338","1"
"4414225823","1"
"572133871","1"
"13524182","1"
"526311519","1"
"1112724889","1"
"159801613","1"
"785651770697523200","1"
"580097412","1"
"83445431","1"
"956289326245138432","1"
"1006419421244678144","1"
"1169292122","1"
"193929402","1"
"843210563190771713","1"
"14495463","1"
"28515858","1"
"122556667","1"
"2334193741","1"
"1100831541410689024","1"
"2632459592","1"
"22940219","1"
"974705002127286272","1"
"1093233252498898945","1"
"2335050698","1"
"1178330333353316355","1"
"1018668838760562689","1"
"44652365","1"
"832978972602429440","1"
"3438122914","1"
"145643610","1"
"283762243","1"
"240884573","1"
"18999969","1"
"167470549","1"
"1394399438","1"
"370897700","1"
"328205940","1"
"988410630406397952","1"
"874884121","1"
"1164257084","1"
"266135518","1"
"759081003168112640","1"
"867218617","1"
"405384428","1"
"715560342298857472","1"
"450578968","1"
"45645232","1"
"354774368","1"
"716967190793039872","1"
"480816008","1"
"1119970111098695681","1"
"4021185745","1"
"537393584","1"
"26130520","1"
"102728963","1"
"1098937321309712385","1"
"778191654","1"
"4187275698","1"
"19370504","1"
"62513246","1"
"34409159","1"
"28628850","1"
"218975278","1"
"1025519911932768256","1"
"176705427","1"
"918302785011093504","1"
"3131144855","1"
"2349536690","1"
"923578168656752641","1"
"951989692165222400","1"
"94722119","1"
"35530645","1"
"3058955939","1"
"91095561","1"
"833398209053605888","1"
"22637974","1"
"1118974169998221312","1"
"188731331","1"
"1046976011852767233","1"
"14780086","1"
"2804426412","1"
"262314125","1"
"1049162319941517312","1"
